"GLOBALEVENTID","SQLDATE","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_FullName","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_Lat","Actor1Geo_Long","Actor1Geo_FeatureID","Actor2Geo_Type","Actor2Geo_FullName","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_FullName","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","DATEADDED","SOURCEURL"
77297678,20111002,201110,2011,2011.7452,"CHRCTH","POPE BENEDICT",NA,NA,NA,"CHR","CTH",NA,NA,NA,"JUD","LAWYER",NA,NA,NA,NA,NA,"JUD",NA,NA,1,"051","051","05",1,3.4,10,1,10,6.04468849288576,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
77297688,20111002,201110,2011,2011.7452,"CHRCTH","POPE BENEDICT",NA,NA,NA,"CHR","CTH",NA,NA,NA,"USAELI","JIMMY CARTER","USA",NA,NA,NA,NA,"ELI",NA,NA,0,"051","051","05",1,3.4,2,1,2,5.24541815883716,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,20130203,""
77297690,20111002,201110,2011,2011.7452,"CHRCTH","POPE BENEDICT",NA,NA,NA,"CHR","CTH",NA,NA,NA,"USAELI","JIMMY CARTER","USA",NA,NA,NA,NA,"ELI",NA,NA,0,"051","051","05",1,3.4,2,1,2,5.24541815883716,3,"White House, District of Columbia, United States","US","USDC",38.8951,-77.0364,531723,3,"White House, District of Columbia, United States","US","USDC",38.8951,-77.0364,531723,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,20130203,""
77298196,20111002,201110,2011,2011.7452,"COP","POLICE",NA,NA,NA,NA,NA,"COP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"073","073","07",2,7.4,1,1,1,5.03597122302158,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
77298222,20111002,201110,2011,2011.7452,"COP","POLICEWOMAN",NA,NA,NA,NA,NA,"COP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"0874","087","08",2,10,9,1,9,2.77777777777778,4,"Duisi, Georgia (general), Georgia","GG","GG00",42.1456,45.2939,-2326913,0,NA,NA,NA,0,0,0,4,"Duisi, Georgia (general), Georgia","GG","GG00",42.1456,45.2939,-2326913,20130203,""
77299119,20111002,201110,2011,2011.7452,"COP","POLICE OFFICER",NA,NA,NA,NA,NA,"COP",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,0,"186","186","18",4,-10,3,1,3,5.28350515463918,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,3,"Savannah, Georgia, United States","US","USGA",32.0835,-81.0998,322590,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,20130203,""
77299121,20111002,201110,2011,2011.7452,"COP","POLICE OFFICER",NA,NA,NA,NA,NA,"COP",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"186","186","18",4,-10,9,1,9,4.9438202247191,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
77299963,20111002,201110,2011,2011.7452,"CVL","VOTER",NA,NA,NA,NA,NA,"CVL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"020","020","02",1,3,2,1,2,5.05050505050505,2,"Florida, United States","US","USFL",27.8333,-81.717,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
77299965,20111002,201110,2011,2011.7452,"CVL","VOTER",NA,NA,NA,NA,NA,"CVL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"020","020","02",1,3,5,1,5,5.05050505050505,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
77299982,20111002,201110,2011,2011.7452,"CVL","HUNTER",NA,NA,NA,NA,NA,"CVL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"030","030","03",1,4,5,1,5,1.61290322580645,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
77300155,20111002,201110,2011,2011.7452,"CVL","VILLAGE",NA,NA,NA,NA,NA,"CVL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"090","090","09",2,-2,7,1,7,2.77777777777778,4,"Duisi, Georgia (general), Georgia","GG","GG00",42.1456,45.2939,-2326913,0,NA,NA,NA,0,0,0,4,"Duisi, Georgia (general), Georgia","GG","GG00",42.1456,45.2939,-2326913,20130203,""
77300820,20111002,201110,2011,2011.7452,"CVL","HUNTER",NA,NA,NA,NA,NA,"CVL",NA,NA,"USA","ATLANTA","USA",NA,NA,NA,NA,NA,NA,NA,1,"172","172","17",4,-5,9,1,9,9.79166666666667,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
77301333,20111002,201110,2011,2011.7452,"DEU","BRUNSWICK","DEU",NA,NA,NA,NA,NA,NA,NA,"HLH","DOCTOR",NA,NA,NA,NA,NA,"HLH",NA,NA,1,"071","071","07",2,7.4,2,1,2,9.15750915750916,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
77302223,20111002,201110,2011,2011.7452,"EDU","COLLEGE",NA,NA,NA,NA,NA,"EDU",NA,NA,"CVL","POPULATION",NA,NA,NA,NA,NA,"CVL",NA,NA,1,"010","010","01",1,0,4,1,4,4.94938132733408,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
77302430,20111002,201110,2011,2011.7452,"EDU","PROFESSOR",NA,NA,NA,NA,NA,"EDU",NA,NA,"MED","BLOG",NA,NA,NA,NA,NA,"MED",NA,NA,1,"010","010","01",1,0,2,1,2,3.82513661202186,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
77303721,20111002,201110,2011,2011.7452,"EUR","EUROPE","EUR",NA,NA,NA,NA,NA,NA,NA,"OPP","ACTIVIST",NA,NA,NA,NA,NA,"OPP",NA,NA,0,"020","020","02",1,3,7,1,7,5.26174115703803,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,20130203,""
77303768,20111002,201110,2011,2011.7452,"EUR","EUROPE","EUR",NA,NA,NA,NA,NA,NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,0,"020","020","02",1,3,1,1,1,5.28350515463918,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,3,"Chatham County, Georgia, United States","US","USGA",32.0016,-81.0832,1694477,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,20130203,""
77303779,20111002,201110,2011,2011.7452,"EUR","EUROPE","EUR",NA,NA,NA,NA,NA,NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,0,"057","057","05",1,8,1,1,1,5.24541815883716,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,20130203,""
77303781,20111002,201110,2011,2011.7452,"EUR","EUROPE","EUR",NA,NA,NA,NA,NA,NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,0,"057","057","05",1,8,1,1,1,5.24541815883716,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,20130203,""
77303892,20111002,201110,2011,2011.7452,"FRA","FRANCE","FRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"010","010","01",1,0,2,1,2,5.24541815883716,4,"Paris, RhôAlpes, France","FR","FRB9",45.6333,5.73333,-1445327,0,NA,NA,NA,0,0,0,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,20130203,""
77304098,20111002,201110,2011,2011.7452,"FRA","FRENCH","FRA",NA,NA,NA,NA,NA,NA,NA,"FRAGOV","FRANCE","FRA",NA,NA,NA,NA,"GOV",NA,NA,1,"120","120","12",3,-4,4,1,4,4.22535211267606,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
77304310,20111002,201110,2011,2011.7452,"FRA","PARIS","FRA",NA,NA,NA,NA,NA,NA,NA,"USA","WASHINGTON","USA",NA,NA,NA,NA,NA,NA,NA,0,"141","141","14",3,-6.5,5,1,5,6.04309987567344,1,"Ghana","GH","GH",8,-2,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
77304363,20111002,201110,2011,2011.7452,"FRAGOV","FRENCH","FRA",NA,NA,NA,NA,"GOV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"120","120","12",3,-4,2,1,2,4.22535211267606,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
77304369,20111002,201110,2011,2011.7452,"FRAGOV","NICOLAS SARKOZY","FRA",NA,NA,NA,NA,"GOV",NA,NA,"ARM","ARMENIA","ARM",NA,NA,NA,NA,NA,NA,NA,1,"036","036","03",1,4,4,1,4,0.757575757575758,1,"France","FR","FR",46,2,0,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,20130203,""
77304371,20111002,201110,2011,2011.7452,"FRAGOV","NICOLAS SARKOZY","FRA",NA,NA,NA,NA,"GOV",NA,NA,"ARM","ARMENIA","ARM",NA,NA,NA,NA,NA,NA,NA,1,"036","036","03",1,4,4,1,4,0.757575757575758,1,"France","FR","FR",46,2,0,1,"Armenia","AM","AM",40,45,0,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,20130203,""
77305909,20111002,201110,2011,2011.7452,"GEOGOV","MIKHEIL SAAKASHVILI","GEO",NA,NA,NA,NA,"GOV",NA,NA,"UAF","TERRORIST",NA,NA,NA,NA,NA,"UAF",NA,NA,1,"071","071","07",2,7.4,9,1,9,2.77777777777778,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
77306176,20111002,201110,2011,2011.7452,"GOV","MINIST",NA,NA,NA,NA,NA,"GOV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"010","010","01",1,0,3,1,3,7.39393939393939,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
77306394,20111002,201110,2011,2011.7452,"GOV","PRESIDENT",NA,NA,NA,NA,NA,"GOV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"020","020","02",1,3,2,1,2,7.82442748091603,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
77306666,20111002,201110,2011,2011.7452,"GOV","MAYOR",NA,NA,NA,NA,NA,"GOV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"043","043","04",1,2.8,9,1,9,6.33356790992259,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
77306949,20111002,201110,2011,2011.7452,"GOV","ADMINISTRATION",NA,NA,NA,NA,NA,"GOV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"084","084","08",2,7,5,1,5,3.82513661202186,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
77309086,20111002,201110,2011,2011.7452,"GOV","PRESIDENT",NA,NA,NA,NA,NA,"GOV",NA,NA,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,1,"112","112","11",3,-2,1,1,1,2.53164556962025,1,"Russia","RS","RS",60,100,0,4,"Kakheti, Georgia (general), Georgia","GG","GG00",41.75,45.75,-2327582,4,"Kakheti, Georgia (general), Georgia","GG","GG00",41.75,45.75,-2327582,20130203,""
77309863,20111002,201110,2011,2011.7452,"GOVGOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV","GOV",NA,"LEG","PARLIAMENTARIAN",NA,NA,NA,NA,NA,"LEG",NA,NA,0,"020","020","02",1,3,2,1,2,5.24541815883716,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,20130203,""
77309864,20111002,201110,2011,2011.7452,"GOVGOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV","GOV",NA,"LEG","PARLIAMENTARIAN",NA,NA,NA,NA,NA,"LEG",NA,NA,0,"020","020","02",1,3,2,1,2,5.24541815883716,4,"London, London, City of, United Kingdom","UK","UKH9",51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom","UK","UKH9",51.5,-0.116667,-2601889,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,20130203,""
77311880,20111002,201110,2011,2011.7452,"IGOWSTNAT","NATO","WST","NAT",NA,NA,NA,"IGO",NA,NA,"BEL","BRUSSELS","BEL",NA,NA,NA,NA,NA,NA,NA,1,"010","010","01",1,0,2,1,2,6.71641791044776,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,1,"Afghanistan","AF","AF",33,65,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,""
77313045,20111002,201110,2011,2011.7452,"IRN","IRAN","IRN",NA,NA,NA,NA,NA,NA,NA,"USA","WASHINGTON","USA",NA,NA,NA,NA,NA,NA,NA,0,"141","141","14",3,-6.5,1,1,1,6.05263157894737,4,"Tehran, Tehran, Iran","IR","IR26",35.75,51.5148,10074674,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
77313556,20111002,201110,2011,2011.7452,"ISR","ISRAEL","ISR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"120","120","12",3,-4,1,1,1,6.13095238095238,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
77314621,20111002,201110,2011,2011.7452,"ITA","ITALY","ITA",NA,NA,NA,NA,NA,NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"042","042","04",1,1.9,4,1,4,3.81679389312977,4,"Kakheti, Georgia (general), Georgia","GG","GG00",41.75,45.75,-2327582,4,"Kakheti, Georgia (general), Georgia","GG","GG00",41.75,45.75,-2327582,4,"Kakheti, Georgia (general), Georgia","GG","GG00",41.75,45.75,-2327582,20130203,""
77315201,20111002,201110,2011,2011.7452,"JUD","PROSECUTOR",NA,NA,NA,NA,NA,"JUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"010","010","01",1,0,4,1,4,5.24541815883716,4,"Paris, RhôAlpes, France","FR","FRB9",45.6333,5.73333,-1445327,0,NA,NA,NA,0,0,0,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,20130203,""
77315248,20111002,201110,2011,2011.7452,"JUD","PROSECUTOR",NA,NA,NA,NA,NA,"JUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"012","012","01",1,-0.4,16,1,14,5.25732034502529,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,0,NA,NA,NA,0,0,0,4,"Georgia, Georgia (general), Georgia","GG","GG00",42,43.4999,-2327232,20130203,""
77315374,20111002,201110,2011,2011.7452,"JUD","SUPREME COURT",NA,NA,NA,NA,NA,"JUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"060","060","06",2,6,3,1,3,7.39393939393939,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
